text,label,priority
ada promo free shipping sekarang?,search,1
MIN ORDER STUCK DIPROSES!!!,issues,1
"resi/tracking belum keluar ya, tolong uruskan segera",issues,1
hari Ahad/cuti umum buka tak?,search,3
"bayaran berjaya tapi status masih unpaid ya, tolong uruskan segera",issues,2
"kak, saya nak buat laporan: kena caj dua kali",issues,1
MIN TAK BOLEH LOGIN!!!,issues,1
ada delivery same day/instant?,search,1
tak boleh login. Saya perlukan update.,issues,1
boleh minta price list borong/reseller?,search,1
invoice tak keluar/salah. Saya perlukan update.,issues,2
tuan kenapa caj tambahan servis?,issues,1
"kalau pre-order, anggaran siap 5 hari?",search,1
min kenapa akaun terkunci?,issues,1
MIN DUIT DAH DITOLAK TAPI ORDER TAK WUJUD!!!,issues,1
servis survey lokasi ada tak?,search,3
produk sesuai untuk outdoor tak?,search,2
"boss, bayaran berjaya tapi status masih unpaid — boleh bantu semak?",issues,2
MIN TRACKING TAK UPDATE!!!,issues,1
"bayaran berjaya tapi status masih unpaid ya, tlng uruskan ASAP",issues,2
ada ciri anti calar untuk produk ni?,search,1
MIN RESI/TRACKING BELUM KELUAR!!!,issues,1
"barang kurang/aksesori hilang ya, tolong uruskan segera",issues,1
booking servis technician tak datang. Saya perlukan update.,issues,1
"weh, status retur tak bergerak — boleh bantu semak?",issues,2
boleh bayar guna kad kredit tak?,search,1
"barang rosak/pecah ya, tlng uruskan segera",issues,1
produk sesuai untuk kegunaan harian tak?,search,2
"barang rosak/pecah ya, tolong uruskan segera",issues,1
minimum order borong berapa unit ya?,search,1
boleh bayar guna DuitNow QR tak?,search,1
harga untuk pakej standard berapa?,search,1
"puan, saya nak buat laporan: refund masuk tapi jumlah tak betul",issues,1
"sis, saya nak buat laporan: akaun terkunci",issues,1
"tuan, status retur tak bergerak — boleh bantu semak?",issues,2
"kalau pre-order, anggaran siap 7 hari?",search,1
MIN REFUND PENDING LAMA!!!,issues,1
"tracking tak update ya, tolong uruskan segera",issues,1
MIN BARANG SALAH ITEM/WARNA/SAIZ!!!,issues,1
"kak, status retur tak bergerak — boleh bantu semak?",issues,2
"kalau beli 10 unit, dapat diskaun tak?",search,1
"boss, saya nak buat laporan: resi/tracking belum keluar",issues,1
harga untuk pakej basic berapa?,search,1
pos ke Selangor ambil berapa hari?,search,1
servis pemasangan ada x?,search,1
tracking tak update. Saya perlukan update.,issues,1
MIN AKAUN TERKUNCI!!!,issues,1
ada spare part/refill dijual berasingan?,search,1
"kalau pre-order, anggaran siap 10 hari?",search,1
barang salah item/warna/saiz. Saya perlukan update.,issues,1
"kak, saya nak buat laporan: QR tiket/voucher tak valid",issues,1
MIN REFUND MASUK TAPI JUMLAH TAK BETUL!!!,issues,1
boleh bayar guna e-wallet tak?,search,1
MIN KENA CAJ DUA KALI!!!,issues,1
sis kenapa refund masuk tapi jumlah tak betul?,issues,1
"tuan, sy nak buat laporan: bayaran berjaya tapi status masih unpaid",issues,2
MIN POIN BERKURANG SENDIRI!!!,issues,2
"weh, barang salah item/warna/saiz — boleh bantu semak?",issues,1
barang rosak/pecah. Saya perlukan update.,issues,1
MIN INVOICE TAK KELUAR/SALAH!!!,issues,2
MIN HALAMAN PAYMENT BLANK!!!,issues,1
"min, barang belum dipack — boleh bantu semak?",issues,1
blh custom nama/logo? prosedur macam mana?,search,1
"sis, sy nak buat laporan: duit dah ditolak tapi order tak wujud",issues,1
"kalau beli 3 unit, dapat diskaun x?",search,1
"tuan, tiket aduan tertutup sendiri — boleh bantu semak?",issues,1
tempoh servis biasanya 4 jam?,search,1
servis cover kawasan Penang ke?,search,1
size XL ready?,search,1
"kalau beli 3 unit, dapat diskaun tak?",search,1
"min, sy nak buat laporan: QR tiket/voucher tak valid",issues,1
"boss, sy nak buat laporan: parcel delivered tapi tak terima",issues,1
"sis, barang rosak/pecah — boleh bantu semak?",issues,1
kak kenapa barang rosak/pecah?,issues,1
"tuan, kena caj dua kali — boleh bantu semak?",issues,1
"sis, booking hilang dari jadual — boleh bantu semak?",issues,1
pos ke Sabah ambil berapa hari?,search,1
tuan kenapa parcel tersangkut di hub?,issues,1
"min, sy nak buat laporan: duit dah ditolak tapi order tak wujud",issues,1
servis cover kawasan Melaka ke?,search,1
barang kurang/aksesori hilang. Saya perlukan update.,issues,1
tuan kenapa order stuck diproses?,issues,1
servis pembaikan ada tak?,search,1
parcel delivered tapi tak terima. Saya perlukan update.,issues,1
"parcel tersangkut di hub ya, tolong uruskan segera",issues,1
blh pickup di kedai?,search,1
size 38 ready?,search,1
"min, sy nak buat laporan: kena caj dua kali",issues,1
produk sesuai untuk hadiah tak?,search,2
boleh minta senarai harga borong/reseller?,search,1
MIN QR TIKET/VOUCHER TAK VALID!!!,issues,1
"tuan, bayaran berjaya tapi status masih unpaid — boleh bantu semak?",issues,2
hari Ahad / cuti umum buka tak?,search,3
"app crash masa checkout ya, tolong uruskan segera",issues,1
"min, stok warna emerald ada tak?",search,1
min kenapa barang kurang/aksesori hilang?,issues,1
"refund masuk tapi jumlah tak betul ya, tolong uruskan segera",issues,1
"bro, sy nak buat laporan: retur tak boleh submit",issues,1
kak kenapa diskaun tak reflect?,issues,1
tempoh servis biasanya 3 jam?,search,1
ada size chart (cm) boleh share?,search,1
"puan, barang rosak/pecah — boleh bantu semak?",issues,1
bro kenapa invoice PDF rosak?,issues,1
ada ciri BPA-free untuk produk ni?,search,1
order stuck diproses. Saya perlukan update.,issues,1
"kak, stok warna pastel ada x?",search,1
"min, barang salah item/warna/saiz — boleh bantu semak?",issues,1
"boss, tlng bantu: tiket aduan tertutup sendiri",issues,1
MIN RETUR TAK BOLEH SUBMIT!!!,issues,1
pos ke Melaka ambil berapa hari?,search,1
"kalau pre-order, lead time 21 hari ok?",search,1
"sis, halaman payment blank — boleh bantu semak?",issues,1
sis kenapa poin berkurang sendiri?,issues,2
ada spare part/refill dijual asing?,search,1
"sis, barang kurang/aksesori hilang — boleh bantu semak?",issues,1
sis kenapa bayaran berjaya tapi status masih unpaid?,issues,2
"sis, stok warna silver ada tak?",search,1
tempoh servis biasanya 6 jam?,search,1
"bro, tlng bantu: QR tiket/voucher tak valid",issues,1
"QR tiket/voucher tak valid ya, tlng uruskan segera",issues,1
penghantaran antarabangsa ada?,search,1
"boss, sy nak buat laporan: booking servis technician tak datang",issues,1
"sis, resi/tracking belum keluar — boleh bantu semak?",issues,1
"QR tiket/voucher tak valid ya, tlng uruskan ASAP",issues,1
MIN INVOICE PDF ROSAK!!!,issues,1
"kalau beli 50 unit, dapat diskaun tak?",search,1
"kalau beli 200 unit, dapat diskaun x?",search,1
tempoh servis biasanya 2 jam?,search,1
MIN BARANG KURANG/AKSESORI HILANG!!!,issues,1
bro kenapa tiket aduan tertutup sendiri?,issues,1
ada ciri food grade untuk produk ni?,search,1
servis cover kawasan Johor ke?,search,1
min kenapa tak boleh login?,issues,1
sis kenapa barang rosak/pecah?,issues,1
"kalau pre-order, lead time 14 hari ok?",search,1
"sis, sy nak buat laporan: halaman payment blank",issues,1
"retur tak boleh submit ya, tolong uruskan segera",issues,1
"weh, akaun terkunci — boleh bantu semak?",issues,1
boss kenapa barang belum dipack?,issues,1
alamat kedai/offline store di mana?,search,3
"parcel tersangkut di hub ya, tolong uruskan ASAP",issues,1
custom anggaran siap 21 hari?,search,1
ada pilihan gift wrap/kad ucapan?,search,1
"weh, sy nak buat laporan: diskaun tak reflect",issues,1
tuan kenapa OTP tak sampai?,issues,1
MIN STATUS RETUR TAK BERGERAK!!!,issues,2
blh konsultasi dulu sebelum decide?,search,1
"chat support tak boleh send ya, tolong uruskan segera",issues,1
"weh, sy nak buat laporan: QR tiket/voucher tak valid",issues,1
"boss, stok warna beige ada tak?",search,1
"akaun terkunci ya, tlng uruskan segera",issues,1
harga untuk pakej enterprise berapa ya?,search,1
MIN BOOKING HILANG DARI JADUAL!!!,issues,1
MIN TRANSAKSI PENDING TERLALU LAMA!!!,issues,1
"tuan, tlng bantu ASAp: invoice tak keluar/salah",issues,2
"tuan, sy nak report: poin berkurang sendiri",issues,2
"min, stok warna gold ada tak?",search,1
harga servis ikut jam/kerja?,search,1
hasil servis tak kemas... macam mana nak settle?,issues,3
"kak, sy nak report: alamat pada label salah",issues,1
"kak, sy nak report: poin berkurang sendiri",issues,2
resi/tracking belum keluar... macam mana nak settle?,issues,3
"min, bayaran berjaya tapi status masih unpaid — boleh bantu semak?",issues,2
"min, tlng bantu ASAp: kena caj dua kali",issues,1
barang belum dipos... macam mana nak settle?,issues,3
pre-order ambil 14 hari?,search,1
barang rosak/pecah... macam mana nak settle?,issues,1
MIN PARCEL TERSANGKUT DI HUB!!!,issues,1
boleh konsultasi dulu?,search,1
bro kenapa OTP expired?,issues,1
"min, sy nak report: refund untuk retur belum masuk",issues,1
boleh minta quotation syarikat?,search,1
duit dah ditolak tapi order tak wujud... macam mana nak settle?,issues,3
ada demo/trial?,search,1
weh kenapa tracking tak update?,issues,1
pre-order ambil 3 hari?,search,1
pre-order ambil 10 hari?,search,1
kalau beli 3 unit dapat diskaun?,search,1
blh custom nama/logo?,search,1
"boss, sy nak report: refund tak masuk ke bank",issues,1
"tuan, diskaun tak reflect — boleh bantu semak?",issues,1
custom siap dalam 3 hari?,search,1
alamat pada label salah. Tlg update saya ya,issues,1
size 42 masih ada?,search,1
blh bayar guna DuitNow QR?,search,1
"tuan, sy nak report: OTP expired",issues,1
"bro, tlng bantu ASAp: invoice tak keluar/salah",issues,2
"weh, alamat penghantaran nak tukar — boleh bantu semak?",issues,2
"tuan, tlng bantu ASAp: halaman payment blank",issues,1
"kak, sy nak report: kena caj dua kali",issues,1
"weh, stok warna putih ada tak?",search,1
"weh, sy nak report: OTP expired",issues,1
booking hilang dari jadual. Tolong update saya ya,issues,1
produk ni ada ciri jimat elektrik?,search,1
"puan, caj tambahan servis — boleh bantu semak?",issues,1
ada promo bundle sekarang?,search,1
sis kenapa voucher tak boleh apply?,issues,2
pre-order ambil 7 hari?,search,1
"puan, tlng bantu ASAp: tiket aduan tiada update",issues,1
Ahad/cuti umum buka tak?,search,3
"puan, sy nak report: kena caj dua kali",issues,1
tak boleh login. Tolong update saya ya,issues,1
puan kenapa barang rosak/pecah?,issues,1
parcel tersangkut di hub. Tolong update saya ya,issues,1
ada same day/instant delivery?,search,1
"puan, stok warna pink ada tak?",search,1
barang rosak/pecah. Tolong update saya ya,issues,1
poin berkurang sendiri... macam mana nak settle?,issues,3
servis inspection ada tak?,search,1
weh kenapa voucher tak boleh apply?,issues,2
"puan, sy nak report: poin tak masuk",issues,2
order stuck packing. Tolong update saya ya,issues,1
"tuan, akaun terkunci — boleh bantu semak?",issues,1
produk ni original & ada waranti?,search,1
ada promo voucher sekarang?,search,1
booking servis technician tak datang... macam mana nak settle?,issues,1
refund tak masuk ke bank... macam mana nak settle?,issues,1
"weh, barang belum dipos — boleh bantu semak?",issues,1
kalau beli 2 unit dapat diskaun?,search,1
"boss, tlng bantu ASAp: transaksi pending terlalu lama",issues,1
min kenapa refund tak masuk ke bank?,issues,1
transaksi pending terlalu lama. Tolong update saya ya,issues,1
pre-order ambil 5 hari?,search,1
diskaun tak reflect... macam mana nak settle?,issues,3
"min, sy nak report: invoice tak keluar/salah",issues,2
size 40 masih ada?,search,1
harga pakej deluxe berapa?,search,1
size XXXL masih ada?,search,1
invoice PDF rosak... macam mana nak settle?,issues,1
barang kurang/aksesori hilang. Tlg update saya ya,issues,1
bayaran berjaya tapi status masih unpaid. Tolong update saya ya,issues,2
order stuck packing... macam mana nak settle?,issues,3
"weh, tlng bantu ASAp: booking hilang dari jadual",issues,1
pickup di kedai blh?,search,1
weh kenapa booking servis technician tak datang?,issues,1
pos ke Sarawak berapa hari?,search,1
servis on-site datang rumah boleh?,search,1
custom siap dalam 14 hari?,search,1
ada promo cashback sekarang?,search,1
boleh minta price list/reseller?,search,1
"bro, sy nak report: tracking tak update",issues,1
"min, sy nak report: akaun terkunci",issues,1
puan kenapa akaun digodam?,issues,1
poin tak masuk. Tlg update saya ya,issues,2
poin tak masuk... macam mana nak settle?,issues,3
blh bayar guna FPX?,search,1
"tuan, mohon bantu: caj tambahan servis",issues,1
boss kenapa tracking salah nombor?,issues,1
kalau beli 20 unit dapat diskaun?,search,1
size 40 masih available?,search,1
"puan, tlng bantu ASAP: order stuck diproses",issues,1
kalau beli 10 unit dapat diskaun?,search,1
"sis, mohon bantu: tiket aduan tiada update",issues,1
size XS masih available?,search,1
weh kenapa barang kurang/aksesori hilang?,issues,1
size 41 masih available?,search,1
"bro, barang salah item/warna/saiz — boleh tolong semak?",issues,1
"tuan, sy nak report: tracking tak update",issues,1
"tuan, sy nak report: invoice PDF rosak",issues,1
poin tak masuk. Tolong update status ya,issues,2
bro kenapa alamat pada label salah?,issues,1
"min, mohon bantu: barang salah item/warna/saiz",issues,1
"sis, tlng bantu ASAP: QR tiket/voucher tak valid",issues,1
MIN TIKET ADUAN TIADA UPDATE!!!,issues,1
"puan, sy nak report: tracking tak update",issues,1
pos ke KK berapa hari?,search,1
status retur tak bergerak... ada cara cepat tak?,issues,3
size 42 masih available?,search,1
size 38 masih available?,search,1
tracking salah nombor. Tolong update status ya,issues,2
refund untuk retur belum masuk... ada cara cepat tak?,issues,1
pos ke Putrajaya berapa hari?,search,1
pos antarabangsa boleh?,search,1
tempoh servis ~6 jam?,search,1
custom siap 7 hari?,search,1
kalau beli 5 unit dapat diskaun?,search,1
parcel tersangkut di hub... ada cara cepat tak?,issues,3
"weh, mohon bantu: barang kurang/aksesori hilang",issues,1
"puan, slot booking berubah sendiri — boleh tolong semak?",issues,1
bro kenapa refund untuk retur belum masuk?,issues,1
OTP expired. Tolong update status ya,issues,2
"refund masuk ke wallet, nak ke bank... ada cara cepat tak?",issues,3
"puan, tlng bantu ASAP: booking servis technician tak datang",issues,1
blh minta price list/reseller?,search,1
puan kenapa akaun terkunci?,issues,1
servis maintenance ada tak?,search,1
servis cover Selangor ke?,search,1
refund masuk tapi jumlah tak betul. Tolong update status ya,issues,2
"weh, stok warna hitam ada tak?",search,1
Ahad/cuti umum buka x?,search,3
size L masih available?,search,1
website error masa bayar. Tolong update status ya,issues,1
"kak, sy nak report: refund masuk tapi jumlah tak betul",issues,1
"tuan, chat support tak boleh send — boleh tolong semak?",issues,1
"min, sy nak report: kurier gagal hantar tanpa call",issues,1
MIN TRACKING SALAH NOMBOR!!!,issues,1
"puan, mohon bantu: parcel return to sender",issues,1
tempoh servis ~1 jam?,search,1
boleh bayar guna transfer bank?,search,1
servis cover Sarawak ke?,search,1
kak kenapa alamat pada label salah?,issues,1
"bro, mohon bantu: booking hilang dari jadual",issues,1
"sis, order stuck diproses — boleh tolong semak?",issues,1
"weh, tlng bantu ASAP: invoice tak keluar/salah",issues,2
tempoh servis ~3 jam?,search,1
"puan, mohon bantu: parcel tersangkut di hub",issues,1
"sis, stok warna kelabu ada tak?",search,1
pre-order ambil 21 hari?,search,1
"boss, mohon bantu: retur tak boleh submit",issues,1
resi/tracking belum keluar. Tolong update status ya,issues,2
kak kenapa OTP tak sampai?,issues,1
"kak, sy nak report: parcel tersangkut di hub",issues,1
pos ke Kuching berapa hari?,search,1
"sis, sy nak report: caj tambahan servis",issues,1
harga pakej basic berapa?,search,1
hasil servis tak kemas. Tolong update status ya,issues,2
kalau beli 100 unit dapat diskaun?,search,1
poin tak boleh guna. Tolong update status ya,issues,2
"weh, mohon bantu: freegift tak ada",issues,2
"puan, sy nak report: booking servis technician tak datang",issues,1
"weh, sy nak report: booking servis technician tak datang",issues,1
pos ke KL berapa hari?,search,1
"bro, barang belum dipos — boleh tolong semak?",issues,1
tak boleh upload gambar bukti... ada cara cepat tak?,issues,3
"sis, booking hilang dari jadual — boleh tolong semak?",issues,1
"tuan, stok warna hitam matte ada tak?",search,1
kak kenapa duit dah ditolak tapi order tak wujud?,issues,1
"tuan, freegift tak ada — boleh tolong semak?",issues,2
OTP tak sampai... ada cara cepat tak?,issues,1
"puan, tlng bantu ASAP: poin berkurang sendiri",issues,2
"sis, chat support tak boleh send — boleh tolong semak?",issues,1
custom siap 21 hari?,search,1
size 37 masih available?,search,1
"kak, sy nak report: voucher tak boleh apply",issues,2
"min, sy nak report: tracking salah nombor",issues,1
MIN CHAT SUPPORT TAK BOLEH SEND!!!,issues,1
"weh, mohon bantu: akaun digodam",issues,1
"akak, tiket aduan tiada update — boleh tlng semak?",issues,1
"sis, freegift tak ada — boleh tolong semak?",issues,2
"tuan, hasil servis tak kemas — boleh tolong semak?",issues,1
produk ni ada ciri low sugar?,search,1
blh minta quotation syarikat?,search,1
servis cover KL ke?,search,1
"tuan, tlng bantu ASAP: status retur tak bergerak",issues,2
"weh, stok warna kelabu ada tak?",search,1
alamat penghantaran nak tukar. Tolong update status ya,issues,2
"abang, sy nak report: refund masuk ke wallet tapi nak ke bank",issues,1
"weh, transaksi pending terlalu lama — boleh tolong semak?",issues,1
"akak, barang salah item/warna/saiz — boleh tolong semak?",issues,1
"puan, sy nak report: status retur tak bergerak",issues,2
puan kenapa caj tambahan servis?,issues,1
tiket aduan tiada update. Tolong update status ya,issues,2
"akak, tlng bantu ASAP: alamat penghantaran nak tukar",issues,2
barang belum dipos... ada cara cepat tak?,issues,3
produk ni ada ciri anti calar?,search,1
"min, boleh explain pasal bayaran berjaya tapi status masih unpaid?",issues,2
min kenapa cancel pesanan tapi masih aktif?,issues,1
produk ni ada ciri hypoallergenic?,search,1
ada promo member deal sekarang?,search,1
"abang, mohon bantu: bayaran berjaya tapi status masih unpaid",issues,2
produk ni ada ciri Bluetooth?,search,1
tak boleh upload gambar bukti. Tolong update status ya,issues,2
"min, transaksi pending terlalu lama — boleh tolong semak?",issues,1
weh kenapa chat support tak boleh send?,issues,1
custom siap 10 hari?,search,1
boleh bayar guna paylater/ansuran?,search,1
"boss, sy nak report: order stuck packing",issues,1
"abang, boleh explain pasal cancel pesanan tapi masih aktif?",issues,1
servis pemasangan ada tak?,search,1
MIN PARCEL RETURN TO SENDER!!!,issues,1
pos ke Selangor berapa hari?,search,1
barang kurang/aksesori hilang... ada cara cepat tak?,issues,1
poin berkurang sendiri... ada cara cepat tak?,issues,3
size XXXL masih available?,search,1
MIN DISKAUN TAK REFLECT!!!,issues,1
pos ke Penang berapa hari?,search,1
servis servis kecemasan ada tak?,search,1
butang cancel tak jumpa. Tolong update status ya,issues,2
"puan, sy nak report: tracking salah nombor",issues,1
"abang, tlng bantu ASAP: tiket aduan tiada update",issues,1
servis survey lokasi ada x?,search,3
abang kenapa alamat penghantaran nak tukar?,issues,2
puan kenapa app crash masa checkout?,issues,1
refund masuk ke wallet tapi nak ke bank... ada cara cepat tak?,issues,3
size 44 masih available?,search,1
akak kenapa barang salah item/warna/saiz?,issues,1
servis cover Ipoh ke?,search,1
"min, akaun terkunci — boleh tolong semak?",issues,1
retur tak boleh submit. Tolong update status ya,issues,2
"boss, mohon bantu: voucher tak boleh apply",issues,2
"akak, akaun terkunci — boleh tolong semak?",issues,1
"bro, mohon bantu: voucher hangus sebab payment gagal",issues,1
servis cover Melaka ke?,search,1
harga pakej standard berapa?,search,1
"weh, butang cancel tak jumpa — boleh tolong semak?",issues,1
"tuan, boleh explain pasal cancel pesanan tapi masih aktif?",issues,1
"boss, boleh explain pasal retur tak boleh submit?",issues,1
tempoh servis ~4 jam?,search,1
servis cover Sabah ke?,search,1
"boss, boleh explain pasal poin berkurang sendiri?",issues,2
"tuan, boleh explain pasal tak boleh upload gambar bukti?",issues,1
"tuan, poin tak masuk — boleh tolong semak?",issues,2
produk ni ada ciri BPA-free?,search,1
"sis, sy nak report: invoice tak keluar/salah",issues,2
servis on-site datang rumah blh?,search,1
refund masuk ke wallet tapi nak ke bank. Tolong update status ya,issues,2
MIN REFUND MASUK KE WALLET TAPI NAK KE BANK!!!,issues,1
"min, kurier gagal hantar tanpa call — boleh tlng semak?",issues,1
"abang, boleh explain pasal halaman payment blank?",issues,1
servis cover KK ke?,search,1
"puan, stok warna gold ada tak?",search,1
blh bayar guna paylater/ansuran?,search,1
tracking salah nombor... ada cara cepat tak?,issues,3
custom siap 3 hari?,search,1
kalau beli 200 unit dapat diskaun?,search,1
bro kenapa kena caj dua kali?,issues,1
parcel tersangkut di hub. Tolong update status ya,issues,2
harga pakej enterprise berapa?,search,1
"akak, stok warna silver ada tak?",search,1
butang cancel tak jumpa... ada cara cepat tak?,issues,3
"boss, boleh explain pasal website error masa bayar?",issues,1
"min, parcel delivered tapi tak terima — boleh tlng semak?",issues,1
"bro, stok warna beige ada tak?",search,1
"tuan, stok warna beige ada tak?",search,1
pos ke Sabah berapa hari?,search,1
tempoh servis ~2 jam?,search,1
"kak, mohon bantu: slot booking berubah sendiri",issues,1
tuan kenapa alamat penghantaran nak tukar?,issues,2
custom siap 5 hari?,search,1
OTP tak sampai... boleh bagi info lanjut?,issues,1
pos antarabangsa blh?,search,1
servis cuci/cleaning ada tak?,search,1
"min, sy nak report: halaman payment blank",issues,1
"puan, mohon bantu: tak blh login",issues,1
tak boleh login. Tolong update status ya,issues,2
barang belum dipos. Tolong update status ya,issues,2
blh bayar guna transfer bank?,search,1
duit dah ditolak tapi order tak wujud. Tolong update status ya,issues,2
MIN POIN TAK MASUK!!!,issues,2
custom siap 14 hari?,search,1
"boss, saya nak follow up: akaun digodam",issues,1
"akak, mohon bantu: OTP tak sampai",issues,1
boss kenapa alamat penghantaran nak tukar?,issues,2
parcel return to sender. Tolong update status ya,issues,2
poin tak masuk... boleh bagi info lanjut?,issues,2
"kak, refund untuk retur belum masuk — boleh tlng semak?",issues,1
"admin, stok warna maroon ada tak?",search,1
"admin, sy nak report: voucher tak blh apply",issues,1
"tuan, mohon bantu: tiket aduan tiada update",issues,1
"bro, tlng bantu ASAP: poin tak masuk",issues,2
abang kenapa akaun terkunci?,issues,1
"puan, stok warna kelabu ada tak?",search,1
akaun digodam... boleh bagi info lanjut?,issues,1
"boss, diskaun tak reflect — blh tolong semak?",issues,1
"bro, saya nak follow up: invoice tak keluar/salah",issues,2
size 45 masih available?,search,1
"sis, stok warna putih ada tak?",search,1
order stuck diproses... boleh bagi info lanjut?,issues,1
"akak, bayaran berjaya tapi status masih unpaid — blh tlng semak?",issues,2
"sis, saya nak follow up: refund masuk tapi jumlah tak betul",issues,1
"sis, mohon bantu: invoice tak keluar/salah",issues,2
"admin, sy nak report: retur tak boleh submit",issues,1
"puan, mohon bantu: refund tak masuk ke bank",issues,1
retur tak boleh submit... boleh bagi info lanjut?,issues,1
"sis, mohon bantu: akaun terkunci",issues,1
"puan, mohon bantu: kurier gagal hantar tanpa call",issues,1
min kenapa alamat penghantaran nak tukar?,issues,2
"admin, tlng bantu ASAP: booking hilang dari jadual",issues,1
tuan kenapa tracking tak update?,issues,1
freegift tak ada... boleh bagi info lanjut?,issues,2
"boss, refund untuk retur belum masuk — boleh tolong semak?",issues,1
"min, status retur tak bergerak — boleh tlng semak?",issues,2
"kak, tlng bantu ASAP: bayaran berjaya tapi status masih unpaid",issues,2
"tuan, stok warna hitam ada tak?",search,1
kurier gagal hantar tanpa call. Tolong update status ya,issues,1
ada promo flash sale sekarang?,search,1
"bro, stok warna hitam ada tak?",search,1
"sis, stok warna copper ada tak?",search,1
"min, stok warna krim ada tak?",search,1
"admin, sy nak report: app crash masa checkout",issues,1
"akak, mohon bantu: resi/tracking belum keluar",issues,1
tak boleh login... boleh bagi info lanjut?,issues,1
"admin, tlng bantu ASAP: status retur tak bergerak",issues,2
blh bayar guna kad debit?,search,1
"boss, mohon bantu: caj tambahan servis",issues,1
servis cover Putrajaya ke?,search,1
barang rosak/pecah... boleh bagi info lanjut?,issues,1
"admin, stok warna sage ada tak?",search,1
blh konsultasi dulu?,search,1
"abang, stok warna putih ada x?",search,1
"sis, sy nak report: halaman payment blank",issues,1
"akak, voucher tak boleh apply — boleh tlng semak?",issues,2
booking hilang dari jadual. Tolong update status ya,issues,1
"kak, mohon bantu: invoice tak keluar/salah",issues,2
servis maintenance ada x?,search,1
size XXL masih available?,search,1
"min, stok warna navy ada tak?",search,1
"kak, stok warna kelabu ada tak?",search,1
"boss, mohon bantu: website error masa bayar",issues,1
MIN TAK BOLEH UPLOAD GAMBAR BUKTI!!!,issues,1
"min, diskaun tak reflect — boleh tolong semak?",issues,1
pos ke Johor berapa hari?,search,1
"tuan, stok warna navy ada x?",search,1
akaun digodam. Tolong update status ya,issues,1
servis servis kecemasan ada x?,search,1
barang rosak/pecah. Tolong update status ya,issues,1
min kenapa barang rosak/pecah?,issues,1
"min, mohon bantu: OTP expired",issues,1
"min, sy nak report: OTP tak sampai",issues,1
size 46 masih available?,search,1
"weh, tlng bantu ASAP: diskaun tak reflect",issues,1
alamat penghantaran nak tukar... boleh bagi info lanjut?,issues,2
size 39 masih available?,search,1
kalau beli 50 unit dapat diskaun?,search,1
produk ni ada ciri WiFi?,search,1
"puan, booking servis technician tak datang — boleh tlng semak?",issues,1
"boss, stok warna maroon ada tak?",search,1
size 43 masih available?,search,1
puan kenapa invoice tak keluar/salah?,issues,2
pos ke Bangi berapa hari?,search,1
"tuan, barang kurang/aksesori hilang — boleh tolong semak?",issues,1
"kak, sy nak report: akaun terkunci",issues,1
servis cover Penang ke?,search,1
"boss, tlng bantu ASAP: tiket aduan tiada update",issues,1
"puan, tlng bantu ASAP: booking hilang dari jadual",issues,1
harga pakej starter berapa?,search,1
"boss, poin berkurang sendiri — boleh tolong semak?",issues,2
admin kenapa tiket aduan tiada update?,issues,1
"admin, boleh bantu resolve parcel return to sender hari ni?",issues,1
website error masa bayar... boleh bagi info lanjut?,issues,1
"bro, tlng bantu ASAP: hasil servis tak kemas",issues,1
"weh, sy nak report: chat support tak boleh send",issues,1
"sis, bukti pembayaran belum disemak — boleh tolong semak?",issues,1
"weh, stok warna navy ada tak?",search,1
"puan, stok warna beige ada tak?",search,1
"kak, tlng bantu ASAP: refund masuk ke wallet tapi nak ke bank",issues,1
boleh request gift wrap/kad ucapan?,search,1
"tuan, tlng bantu ASAP: duit dah ditolak tapi order tak wujud",issues,1
kurier minta caj tambahan masa delivery... blh bagi info lanjut?,issues,1
"kak, blh bantu resolve retur tak blh submit hari ni?",issues,1
"admin, stok warna kelabu ada tak?",search,1
size 36 masih available?,search,1
size S masih available?,search,1
servis cover Bangi ke?,search,1
"akak, stok warna sage ada tak?",search,1
size M masih available?,search,1
"admin, boleh bantu resolve refund pending lama hari ni?",issues,1
"weh, sy nak report: order stuck packing",issues,1
"kak, sy nak report: tak boleh login",issues,1
"puan, tlng bantu ASAP: hasil servis tak kemas",issues,1
"min, boleh bantu resolve poin berkurang sendiri hari ni?",issues,2
"boss, stok warna sage ada tak?",search,1
min kenapa slot booking berubah sendiri?,issues,1
produk ni ada ciri anti slip?,search,1
akaun terkunci. Tolong update status ya,issues,1
"admin, sy nak follow up: voucher tak boleh apply",issues,2
size 47 masih available?,search,1
"weh, stok warna maroon ada tak?",search,1
freegift tak ada. Tolong update status ya,issues,2
"tuan, stok warna navy ada tak?",search,1
"weh, sy nak report: topup wallet berjaya tapi balance tak naik",issues,1
"bro, stok warna sage ada tak?",search,1
"weh, sy nak follow up: refund masuk ke wallet tapi nak ke bank",issues,1
"boss, sy nak report: invoice PDF rosak",issues,1
"tuan, sy nak report: slot booking berubah sendiri",issues,1
size XL masih available?,search,1
pos ke Melaka berapa hari?,search,1
"puan, boleh bantu resolve tak boleh login hari ni?",issues,1
"boss, tlng bantu ASAP: transaksi pending terlalu lama",issues,1
"min, tlng bantu ASAP: barang salah item/warna/saiz",issues,1
"weh, stok warna hitam matte ada tak?",search,1
"min, tlng bantu ASAP: pesanan duplicate dalam sistem",issues,1
"akak, mohon bantu: OTP expired",issues,1
"kak, stok warna sage ada tak?",search,1
